Year,FIPS,State,County,Year,health_outcomes_rank,health_factors_rank,life_length_rank,life_quality_rank,health_behav_rank,clinical_care_rank,socio_econ_fact_rank,physical_env_rank,premature_deaths,premature_death_ypll_rate,ypll_black,ypll_hispanic,ypll_white,life_expectancy,life_expectancy_black,life_expectancy_hispanic,life_expectancy_white,poor_or_fair_health_percent,poor_physical_health_days_avg,adult_smoking_percent,excessive_drinking_percent,adult_obesity_percent,food_env_index,uninsured_percent,number_of_diabetics,percent_receiving_hba1c,percent_receiving_hba1c_black,percent_receiving_hba1c_white,AFGR,hs_grad_rate,PSED_completion_rate,unemployed_percent,income_inequality_GINI,income_ineq_80th_percentile_income,income_ineq_20th_percentile_income,income_ineq_income_ratio,percent_no_emo_social_support,percent_access_healthy_food_access,percent_limited_access_healthy_food_access,percent_food_insecure,percent_fast_food,access_exercise_opp_percent,access_rec_fac_rate,park_access_percent,diabetic_percent,binge_drinking_percent,physical_inactivity_percent,median_household_income,res_segregation_index_black_white,res_segregation_index_nonwh_white,liquor_store_density_rate,african_american_percent,american_indian_percent,asian_percent,pacific_islander_percent,hispanic_percent,nonhispanic_white_percent,not_eng_prof_percent,female,rural
2018,22051,Louisiana,Jefferson,2018,9,9,11,9,7,14,20,9,,8410,11396,4416,8167,,,,,18,3.8,17,19,36,7.9,16,3212,84,84,84,,73,58.7,5.3,,100833,20701,4.9,,,5,13,,97,,,12,,29,49681,56,49,,26.4,0.6,4.2,0.1,14.5,53.2,4.8,51.4,1.1
2018,22053,Louisiana,Jefferson Davis,2018,35,27,41,31,35,42,19,19,,10452,14451,,9787,,,,,21,4.4,20,18,40,7.8,14,657,81,80,81,,90,42.2,6,,94987,15616,6.1,,,3,15,,52,,,13,,30,42134,32,29,,16.5,0.7,0.3,0,2.4,78.3,0.2,51.2,50.7
2018,22055,Louisiana,Lafayette,2018,4,10,2,11,13,6,17,45,,7005,10747,4966,5842,,,,,17,4,21,20,32,7.5,14,2610,81,78,83,,76,64.1,6.2,,112353,20355,5.5,,,7,15,,88,,,11,,27,51125,46,41,,25.9,0.4,1.8,0.1,4.6,66.1,1.7,51.1,8.3
2018,22057,Louisiana,Lafourche,2018,13,19,19,8,25,28,21,10,,9098,12287,6027,8927,,,,,17,3.9,19,20,41,7.8,16,1358,87,89,87,,84,43,6.3,,101244,20713,4.9,,,9,12,,65,,,12,,33,52220,55,35,,13.4,3,1,0.1,4.4,76.8,1.6,50.8,24.2
2018,22059,Louisiana,La Salle,2018,18,20,18,22,11,56,15,17,,9058,10214,,9182,,,,,21,4.5,21,17,32,7.8,14,295,77,80,76,,98,37.3,6.6,,81679,14589,5.6,,,6,13,,56,,,13,,32,45169,58,42,,12,1.3,0.2,0,2.7,83,0.8,48.4,73.2
2018,22061,Louisiana,Lincoln,2018,17,24,10,33,33,21,13,53,,8361,12015,,6370,,,,,22,4.6,23,17,36,5,16,541,85,85,85,,90,64.5,6.5,,87487,11717,7.5,,,18,23,,44,,,10,,28,39158,52,48,,40.7,0.4,1.6,0.1,2.9,53.4,0.8,51.1,40.7
2018,22063,Louisiana,Livingston,2018,14,8,23,7,8,16,9,41,,9441,10879,7299,9427,,,,,17,3.8,20,20,34,8.5,12,1089,88,88,88,,84,52.4,5.1,,110430,24184,4.6,,,5,10,,70,,,11,,30,58318,36,28,,6.2,0.5,0.7,0,3.6,88,0.3,50.7,41.1
2018,22065,Louisiana,Madison,2018,63,63,59,63,64,57,63,44,,12191,15441,,6464,,,,,32,5.5,29,14,39,5.2,15,166,61,56,67,,73,32.6,9,,61753,10270,6,,,5,28,,86,,,13,,34,27306,60,61,,62.5,0.3,0.3,0,2.1,34,0.1,50.3,22.4
2018,22067,Louisiana,Morehouse,2018,61,61,60,60,61,38,60,58,,12592,13913,,11903,,,,,26,4.9,23,15,39,5.1,14,459,75,72,77,,73,39.1,9.8,,62270,11988,5.2,,,15,24,,70,,,14,,34,32269,56,55,,47.5,0.2,0.5,0.1,1.3,49.4,0.2,51.8,50
2018,22069,Louisiana,Natchitoches,2018,41,39,32,51,39,23,40,50,,9979,11620,,9105,,,,,23,4.5,24,16,34,5.5,14,689,85,89,83,,80,57.9,7,,76725,10258,7.5,,,14,22,,75,,,13,,30,32094,50,47,,41.1,1.1,0.6,0.1,2.3,53.1,0.3,52,50.1
2018,22071,Louisiana,Orleans,2018,39,16,39,38,19,7,33,16,,10297,13378,5855,6400,,,,,21,4,20,20,32,5.7,14,2479,79,78,82,,92,70,5.9,,92179,12336,7.5,,,9,23,,92,,,12,,25,38418,67,65,,59,0.3,3,0.1,5.6,30.9,1.9,52.4,0.6
2018,22073,Louisiana,Ouachita,2018,29,32,24,44,49,11,36,52,,9518,11876,,8329,,,,,20,4.2,23,15,35,5.9,13,2070,79,77,80,,82,54.1,6.1,,88353,14504,6.1,,,14,20,,74,,,13,,30,38525,67,64,,37.2,0.3,1,0,2.2,58.3,0.3,52.1,24.2
2018,22075,Louisiana,Plaquemines,2018,6,13,9,5,26,31,6,28,,8245,12636,,7257,,,,,17,3.8,21,23,33,7.3,15,175,79,76,81,,91,51.7,5.3,,106096,20523,5.2,,,12,13,,46,,,11,,28,55950,68,53,,20,1.8,4.2,0.2,6.8,65,1.8,49.9,19.5
2018,22077,Louisiana,Pointe Coupee,2018,43,29,52,26,14,25,44,15,,11608,16049,,9582,,,,,19,4,18,17,35,7.3,14,269,82,88,78,,73,44,6.5,,90568,17308,5.2,,,6,16,,40,,,12,,32,42545,49,48,,35.3,0.2,0.3,0,2.6,60.6,0.8,51.8,57.8
2018,22079,Louisiana,Rapides,2018,36,14,45,30,15,13,31,7,,10554,13824,,9396,,,,,21,4.3,19,16,36,6.2,14,2314,85,81,86,,74,51.4,6.1,,87954,17296,5.1,,,16,17,,75,,,13,,31,42452,60,56,,31.8,0.9,1.4,0,3.1,61.2,0.7,51.7,39.5
2018,22081,Louisiana,Red River,2018,53,52,53,49,51,62,38,34,,11824,11386,,12717,,,,,23,4.5,22,16,37,6.7,15,143,74,79,72,,88,40.5,6.1,,77933,11489,6.8,,,9,18,,52,,,14,,31,33044,42,43,,39.3,0.6,0.2,0,2.5,56.6,0.6,51.6,100
2018,22083,Louisiana,Richland,2018,47,40,40,57,44,30,42,40,,10394,12108,,9535,,,,,23,4.5,22,16,38,6.7,15,378,81,81,81,,81,37.8,7.4,,77435,15700,4.9,,,6,19,,43,,,15,,34,33820,57,56,,35.8,0.4,0.3,0,2.2,60.3,0.1,51.3,66
2018,22085,Louisiana,Sabine,2018,52,36,58,41,30,63,24,13,,12126,15261,,13085,,,,,20,4.3,20,17,37,7.1,18,480,80,83,80,,87,44.9,6.9,,86000,15262,5.6,,,12,14,,32,,,14,,35,42700,50,34,,16.8,9,0.3,0.1,3.7,67.8,0.4,50.2,88.2
2018,22087,Louisiana,St. Bernard,2018,31,31,30,36,36,40,23,42,,9938,11645,,10650,,,,,21,4.3,22,17,36,6.4,15,260,82,91,81,,85,51.3,6.1,,85877,17361,4.9,,,19,14,,67,,,14,,32,39450,38,31,,22,0.9,2.3,0.1,9.8,63.5,1.8,50.7,4.3
2018,22089,Louisiana,St. Charles,2018,8,4,7,10,6,9,5,24,,8152,11478,8034,6789,,,,,17,3.9,18,20,34,7,11,308,85,87,84,,89,59.1,5.3,,122558,25064,4.9,,,18,12,,81,,,11,,27,64742,47,41,,26,0.4,1.1,0.1,6.1,65.2,0.9,50.9,11.5
2018,22091,Louisiana,St. Helena,2018,57,59,61,45,57,44,61,20,,12661,11793,,14359,,,,,25,4.7,24,15,39,6.7,15,93,80,73,87,,68,35.1,7.6,,79233,12572,6.3,,,3,21,,19,,,15,,33,35519,15,15,,52.3,0.5,0.1,0.1,1.6,44.4,0.5,51.1,100
2018,22093,Louisiana,St. James,2018,27,17,27,29,18,10,30,30,,9827,12385,,7928,,,,,19,3.8,19,17,37,6.6,11,241,84,86,81,,79,53.5,7.5,,102729,20012,5.1,,,10,18,,43,,,14,,35,47876,36,35,,49,0.3,0.4,0,1.6,48.2,0.3,51.7,27.7
2018,22095,Louisiana,St. John the Baptist,2018,22,28,22,21,23,20,28,57,,9418,11075,,7216,,,,,20,3.9,19,16,39,6.3,13,332,79,78,81,,78,49.7,6.8,,97905,20939,4.7,,,13,18,,81,,,13,,32,52166,40,39,,55.7,0.5,0.7,0.5,6,35.8,0.9,51.4,13.4
2018,22097,Louisiana,St. Landry,2018,54,56,56,47,54,24,59,51,,12029,15066,,10305,,,,,23,4.7,21,15,39,6.2,15,1616,79,76,82,,69,38.1,8.1,,75671,11679,6.5,,,9,21,,48,,,14,,33,32185,42,40,,41.2,0.4,0.5,0,2.1,54.7,0.7,51.8,48.2
2018,22099,Louisiana,St. Martin,2018,25,34,31,19,31,35,37,43,,9973,13001,,8926,,,,,20,4,20,19,38,7.9,14,834,81,76,82,,83,46.6,7.8,,95948,18118,5.3,,,2,15,,55,,,12,,33,46560,30,26,,29.9,0.6,1,0,3,64.4,1.7,50.7,49.6
2018,22101,Louisiana,St. Mary,2018,40,46,43,40,29,32,54,23,,10503,12206,,10207,,,,,24,4.5,21,17,36,6.3,18,1038,87,88,87,,84,34.1,9.4,,80441,16703,4.8,,,15,17,,87,,,13,,33,37822,39,36,,31.6,2,1.8,0.1,7,56.1,1.8,50.5,13
2018,22103,Louisiana,St. Tammany,2018,2,1,4,2,1,3,3,8,,7240,9354,3960,7273,,,,,15,3.4,17,18,29,8.4,12,1993,85,82,85,,83,68,5,,122691,26530,4.6,,,7,10,,78,,,10,,23,65861,46,38,,11.8,0.6,1.6,0,5.5,79,1.3,51.4,23.2
2018,22105,Louisiana,Tangipahoa,2018,28,42,33,27,48,33,43,35,,10131,12817,,9501,,,,,20,4.1,20,20,38,6.6,15,1764,85,81,86,,74,51.5,6.7,,92790,16204,5.7,,,11,17,,70,,,11,,36,44625,35,34,,30,0.4,0.8,0.1,4.2,63.4,0.7,51.6,40.9
2018,22107,Louisiana,Tensas,2018,59,62,36,62,62,53,62,27,,10173,11227,,9609,,,,,33,5.7,28,11,34,4.5,17,100,76,77,75,,,28,9.9,,54700,10725,5.1,,,17,26,,16,,,17,,36,26657,41,41,,54.1,0.2,0.2,0,1.8,42.4,0.4,51.4,100
2018,22109,Louisiana,Terrebonne,2018,23,41,25,20,56,37,39,1,,9541,13939,6128,8746,,,,,21,4.4,22,19,39,7.1,17,1882,85,83,86,,76,44.5,7,,100813,19979,5,,,12,14,,81,,,12,,33,49206,34,28,,18.9,5.9,1.1,0.1,5.2,66.9,1.6,50.7,20.6
2018,22111,Louisiana,Union,2018,38,37,44,32,10,55,35,61,,10526,14642,,8905,,,,,20,4.2,19,16,35,6.9,16,468,82,79,83,,78,39,6.5,,79845,13306,6,,,9,17,,37,,,14,,31,42166,43,43,,25.4,0.5,0.2,0.1,4.8,68.7,0.6,50.3,82.9
2018,22113,Louisiana,Vermilion,2018,12,26,8,18,9,43,25,37,,8234,12097,,7969,,,,,18,3.9,20,20,33,8.1,15,964,80,79,80,,94,42.4,7.7,,97246,17504,5.6,,,2,14,,49,,,11,,30,44048,57,53,,14.3,0.4,2.4,0,3.5,78.2,2,51.4,54.6
2018,22115,Louisiana,Vernon,2018,10,18,12,6,45,52,8,2,,8834,9385,,9793,,,,,19,4,21,22,33,6.2,12,981,78,75,78,,90,61,7.3,,85265,21510,4,,,21,14,,62,,,13,,28,47172,45,36,,13.8,1.6,2.2,0.5,9.3,70,0.8,47,49.9
2018,22117,Louisiana,Washington,2018,60,49,62,52,50,45,51,11,,13164,16089,,11946,,,,,24,4.6,23,16,35,7,16,952,82,80,83,,82,40.1,7,,71897,12381,5.8,,,5,19,,45,,,17,,39,34240,38,37,,30.3,0.4,0.3,0,2.1,65.9,1.4,50.5,66.7
2018,22119,Louisiana,Webster,2018,45,47,42,55,41,27,45,59,,10486,12047,,9981,,,,,21,4.5,22,16,35,5.9,14,803,83,84,83,,83,45.6,8.6,,71474,13320,5.4,,,15,19,,52,,,13,,34,33251,31,30,,33.9,0.5,0.4,0,1.8,62.2,0.1,51.3,53
2018,22121,Louisiana,West Baton Rouge,2018,21,15,21,24,24,17,14,47,,9207,11023,,8602,,,,,19,4,20,19,39,7.3,11,213,80,74,84,,79,53.6,5.3,,116060,20686,5.6,,,6,16,,88,,,12,,31,54454,24,24,,39.1,0.2,0.5,0,3,56.1,0.5,50.5,30.5
2018,22123,Louisiana,West Carroll,2018,33,51,35,34,32,61,52,14,,10151,17749,,8999,,,,,21,4.3,21,17,38,6.9,17,254,85,91,84,,93,32.5,11.9,,77159,16529,4.7,,,3,20,,36,,,15,,33,35638,21,14,,15.2,0.7,0.3,0,3.6,79.6,0.2,49.3,100
2018,22125,Louisiana,West Feliciana,2018,7,7,5,17,12,5,10,36,,7461,9819,,5809,,,,,21,4.1,22,17,32,6.1,11,124,86,93,84,,88,51.3,5.1,,112977,19516,5.8,,,20,16,,40,,,12,,28,56459,11,11,,45.1,0.1,0.3,0,1.7,52.1,0.3,34.2,100
2018,22127,Louisiana,Winn,2018,46,48,46,48,47,49,46,18,,10692,13072,,9476,,,,,23,4.8,23,17,36,6,15,332,82,81,82,,78,36.9,7.8,,77480,12602,6.1,,,13,20,,81,,,13,,31,37600,46,44,,30.6,0.8,0.3,0,2,64.9,0.4,46.4,64.9
2019,22000,Louisiana,,2019,,,,,,,,,,9532,,,,76.1,,,,21,4.1,23,18,35,5.3,12,,,,,,78,57,5.1,,100974,17715,5.7,,,10,17,,75,,,12,,29,46283,56,51,,32.1,0.8,1.9,0.1,5.2,58.7,1,51.1,26.8
2019,22001,Louisiana,Acadia,2019,31,29,37,25,34,25,27,15,,10194,15525,,8947,75.2,71.1,,76.1,22,4.3,21,19,37,7.9,13,,,,,,91,44,5.9,,87880,16345,5.4,,,1,15,,47,,,13,,35,39252,52,49,,17.8,0.4,0.4,0,2.7,77.4,1,51.4,51.7
2019,22003,Louisiana,Allen,2019,16,22,22,13,21,52,14,25,,9692,9766,,9675,74.8,74.1,,74.8,19,4,21,19,34,7.3,12,,,,,,92,44,5.3,,82952,16612,5,,,12,13,,67,,,13,,30,42846,33,35,,22.3,2.4,0.6,0,2.1,71.2,2,43.4,69.4
2019,22005,Louisiana,Ascension,2019,2,3,1,3,5,5,2,58,,6429,8621,2998,6095,79.2,76.5,100.9,79.5,16,3.5,19,20,33,8.1,8,,,,,,88,66,4.3,,133181,29084,4.6,,,8,10,,75,,,11,,31,72154,43,38,,22.9,0.5,1.4,0.1,5.6,68.7,1,50.5,13.2
2019,22007,Louisiana,Assumption,2019,19,40,18,27,44,27,45,17,,9192,15070,,6629,76.9,71.1,,79.3,20,4,19,18,44,6.6,11,,,,,,90,42,7.4,,101088,17715,5.7,,,14,16,,35,,,15,,33,45774,50,45,,29.6,0.7,0.4,0.1,3.1,65.3,1,51.5,45
2019,22009,Louisiana,Avoyelles,2019,46,51,50,46,47,45,50,40,,11284,14239,,10315,74.2,72.3,,74.8,23,4.5,21,16,37,6.7,12,,,,,,79,39,6.2,,83207,14776,5.6,,,9,18,,24,,,13,,34,36177,34,32,,29.5,1.2,0.8,0,2,64.9,0,49.6,63.8
2019,22011,Louisiana,Beauregard,2019,27,15,39,15,26,51,8,10,,10533,12949,,10507,74.6,73,,74.4,19,4.2,20,20,36,7.2,13,,,,,,95,47,5.3,,96858,19084,5.1,,,14,13,,28,,,12,,29,51422,59,47,,12.1,1.2,0.6,0.1,3.8,80.4,1,49.1,66.5
2019,22013,Louisiana,Bienville,2019,47,39,42,57,32,38,33,54,,10733,13221,,9138,74.5,74.6,,74.8,21,4.3,20,15,39,6.1,11,,,,,,90,44,6,,77908,13642,5.7,,,12,20,,21,,,16,,32,30483,38,39,,41.5,0.4,0.3,0,1.8,54.6,0,52.2,79.8
2019,22015,Louisiana,Bossier,2019,7,7,8,12,7,11,5,63,,7889,10046,4004,7620,77.5,76,104.6,77.6,17,3.8,19,20,35,7.7,9,,,,,,83,69,4.5,,103566,22217,4.7,,,8,13,,82,,,12,,26,52158,35,32,,22,0.6,2,0.2,6.8,66.6,1,50.5,24.3
2019,22017,Louisiana,Caddo,2019,45,34,43,47,38,6,44,64,,10908,13143,4865,9034,74.8,72.8,102.7,76.4,20,4,21,15,38,5.8,12,,,,,,74,57,5.8,,88707,15647,5.7,,,14,20,,85,,,13,,30,37636,62,59,,49.1,0.5,1.3,0.1,2.9,44.9,1,52.5,14.4
2019,22019,Louisiana,Calcasieu,2019,21,9,34,14,17,8,9,19,,10150,13778,6526,9041,74.9,71.8,88,75.7,18,4,20,20,35,7.4,11,,,,,,84,58,3.9,,101527,19726,5.1,,,9,14,,75,,,12,,29,52407,64,59,,25.3,0.6,1.3,0.1,3.6,67.5,1,51.2,20.5
2019,22021,Louisiana,Caldwell,2019,44,54,51,37,40,63,35,27,,11309,14674,,11006,73.3,71.4,,73.4,21,4.5,22,18,41,7.6,13,,,,,,90,38,5.7,,80313,11593,6.9,,,3,16,,37,,,13,,30,39863,32,34,,16,0.4,0.3,0,3.3,79,1,48.5,100
2019,22023,Louisiana,Cameron,2019,1,2,2,1,2,19,1,29,,6871,,,,81.3,,,,15,3.5,16,21,36,9.1,11,,,,,,91,64,3.6,,111718,24566,4.5,,,6,6,,61,,,13,,32,56025,25,25,,3.8,0.7,0.3,0,3.7,90.2,2,50.3,100
2019,22025,Louisiana,Catahoula,2019,61,53,64,43,37,57,49,36,,15155,18150,,14336,70.7,68.2,,71.5,21,4.3,22,17,36,6.5,14,,,,,,88,39,7,,87403,13481,6.5,,,11,18,,17,,,13,,36,32380,46,46,,30.7,0.4,0.1,0,1.9,65.9,0,47.1,100
2019,22027,Louisiana,Claiborne,2019,54,57,27,61,58,55,42,56,,9854,10877,,9259,75.6,74.4,,76.2,25,4.8,24,15,38,6,13,,,,,,90,37,5.4,,60625,10923,5.6,,,7,22,,39,,,16,,30,34109,26,26,,51.4,0.5,0.4,0,1.5,45.1,0,43.3,82.4
2019,22029,Louisiana,Concordia,2019,56,56,54,59,57,35,58,43,,11658,13135,,11153,73.3,71.3,,74,26,4.7,24,16,35,5.3,12,,,,,,83,38,7.9,,65714,12624,5.2,,,15,23,,35,,,14,,34,33873,49,48,,39.7,0.4,0.4,0,1.6,57,0,49.4,33.5
2019,22031,Louisiana,De Soto,2019,42,44,31,54,45,40,34,60,,9935,12432,,8902,75.5,72.2,,77.1,22,4.4,21,16,40,6.5,12,,,,,,94,46,6.1,,94538,14024,6.7,,,9,19,,43,,,14,,30,40839,45,41,,36,1.1,0.4,0.1,2.8,58.7,1,51.6,77.3
2019,22033,Louisiana,East Baton Rouge,2019,26,5,30,22,3,1,17,13,,9915,13365,6714,7179,76.2,72.8,84.2,78.7,20,3.8,17,18,32,6.5,11,,,,,,71,68,4.4,,111426,19751,5.6,,,11,18,,98,,,12,,25,54494,56,52,,46.1,0.3,3.6,0,4.2,44.7,2,52.1,6.9
2019,22035,Louisiana,East Carroll,2019,64,63,58,64,63,59,63,57,,12436,13758,,11665,73.1,71,,75.5,38,6,32,13,38,3.4,11,,,,,,98,34,11.1,,46701,9187,5.1,,,12,34,,60,,,14,,30,26431,66,66,,67.8,0.3,0.5,0,2.5,27.8,0,46,34.6
2019,22037,Louisiana,East Feliciana,2019,18,17,24,17,16,21,24,31,,9735,10677,,9467,74.2,73.4,,74.4,20,3.9,19,18,39,7.3,10,,,,,,86,38,4.8,,94681,18885,5,,,6,16,,46,,,15,,26,45839,13,12,,42.7,0.5,0.3,0,1.6,53.7,0,45.6,100
2019,22039,Louisiana,Evangeline,2019,48,55,47,51,59,30,40,52,,11210,12524,,11410,73.8,71.4,,73.9,25,4.8,24,17,38,6,12,,,,,,81,39,5.9,,73235,14552,5,,,15,19,,44,,,14,,34,33942,43,41,,27.4,0.4,0.5,0,4,66.6,3,49.1,61.1
2019,22041,Louisiana,Franklin,2019,53,60,55,56,60,62,57,12,,11682,14784,,10228,73.2,71,,74.1,23,4.6,24,16,38,6.3,15,,,,,,76,37,7.5,,76129,12851,5.9,,,6,22,,39,,,13,,36,32485,48,48,,31.5,0.3,0.4,0,1.6,65.3,0,51.5,74.2
2019,22043,Louisiana,Grant,2019,11,28,15,6,24,34,25,30,,9061,9489,,9708,75.8,75.3,,75.2,17,3.8,19,19,37,7.7,12,,,,,,84,39,6.3,,79557,16351,4.9,,,7,13,,70,,,12,,29,44298,79,65,,15.2,1.2,0.5,0,5.2,76.6,1,43.8,85.6
2019,22045,Louisiana,Iberia,2019,33,43,33,34,49,23,52,14,,10118,13865,,8679,75,71.5,87.6,76.2,21,4.2,20,18,40,6.8,13,,,,,,81,41,7.3,,92318,18652,4.9,,,8,18,,69,,,13,,30,40964,43,39,,31.9,0.6,2.8,0.1,4.3,58.9,2,51.1,28.1
2019,22047,Louisiana,Iberville,2019,34,37,28,42,33,16,47,49,,9906,11341,,9156,75.2,73,,76.4,21,4.1,21,17,39,7.2,11,,,,,,86,47,6.2,,96909,16718,5.8,,,4,18,,49,,,13,,28,44410,24,23,,48.2,0.3,0.4,0,2.7,47.6,0,49.4,59.2
2019,22049,Louisiana,Jackson,2019,25,33,16,41,22,53,30,38,,9090,12644,,7821,76.1,71.8,,77.6,22,4.3,21,15,35,6.5,13,,,,,,81,37,4.5,,85430,14351,6,,,11,18,,23,,,14,,32,38893,41,40,,28.6,0.4,0.3,0,1.7,67.6,1,48.6,65.5
2019,22051,Louisiana,Jefferson,2019,10,8,11,11,4,15,22,1,,8606,11970,4425,8377,77.5,74.2,86.3,77.5,18,3.8,17,19,35,8,14,,,,,,72,58,4.5,,103560,21132,4.9,,,5,13,,98,,,13,,26,51461,55,47,,26.5,0.6,4.3,0.1,14.9,52.5,5,51.5,1.1
2019,22053,Louisiana,Jefferson Davis,2019,37,18,38,35,28,32,19,7,,10354,14263,,9511,74.2,71.2,,74.8,21,4.4,20,18,39,7.9,13,,,,,,93,45,4.9,,95528,15550,6.1,,,3,14,,43,,,13,,30,43317,28,28,,16.3,0.7,0.4,0,2.4,78.4,0,51,50.7
2019,22055,Louisiana,Lafayette,2019,4,11,4,9,12,2,15,44,,7187,10602,3682,6271,78.5,74.6,87.2,79.4,17,4,21,20,33,7.5,12,,,,,,77,64,4.9,,114667,20564,5.6,,,7,15,,85,,,10,,26,52827,48,43,,26.1,0.4,1.9,0.1,4.8,65.5,2,51.3,8.3
2019,22057,Louisiana,Lafourche,2019,9,20,12,8,25,41,18,5,,8642,11869,,8332,77,73.8,90.9,77.3,17,3.9,19,20,42,7.8,16,,,,,,94,44,5.2,,103457,20622,5,,,9,12,,62,,,12,,31,53081,54,33,,13.4,3,1,0.1,4.5,76.7,2,50.9,24.2
2019,22059,Louisiana,La Salle,2019,17,14,14,23,10,43,13,18,,9014,10283,,8915,75.5,79.3,,75.3,21,4.5,21,17,31,7.6,12,,,,,,96,38,4.7,,83410,14434,5.8,,,6,14,,56,,,13,,32,44125,55,44,,11.9,1.4,0.3,0,3,82.6,1,48.4,73.2
2019,22061,Louisiana,Lincoln,2019,15,21,6,36,43,18,12,50,,7544,10282,,6205,77.6,74.6,,79,22,4.6,23,17,35,5.1,14,,,,,,96,64,5.2,,88235,11181,7.9,,,18,22,,47,,,10,,29,39941,52,48,,40.4,0.5,1.7,0.1,3.1,53.3,1,51.2,40.7
2019,22063,Louisiana,Livingston,2019,12,10,17,7,8,22,6,46,,9161,12183,5630,9074,76.5,74.6,94.9,76.5,17,3.8,20,20,33,8.5,10,,,,,,87,54,4.2,,113837,24481,4.7,,,5,10,,66,,,11,,31,61297,33,25,,6.4,0.5,0.7,0,3.7,87.7,0,50.7,41.1
2019,22065,Louisiana,Madison,2019,62,64,57,63,64,44,64,53,,11870,14157,,8134,72.6,69.8,,76.3,32,5.5,29,14,40,5.1,11,,,,,,40,34,8.1,,62000,10945,5.7,,,5,28,,85,,,14,,34,29507,55,55,,62.5,0.3,0.3,0,2.1,33.9,0,50.3,22.4
2019,22067,Louisiana,Morehouse,2019,63,61,63,60,62,39,60,62,,14356,17584,,11413,71.6,68.5,,74.1,26,4.9,23,15,41,5.2,12,,,,,,69,39,8,,64925,12033,5.4,,,15,23,,74,,,15,,33,32988,56,55,,47.4,0.2,0.5,0.1,1.3,49.5,0,51.8,50
2019,22069,Louisiana,Natchitoches,2019,51,41,56,49,39,31,38,55,,11774,15538,,9069,74.3,71.4,,76.1,23,4.5,24,16,35,5.5,14,,,,,,80,59,6,,71392,10682,6.7,,,14,22,,69,,,13,,28,33439,51,48,,41.1,1.1,0.7,0,2.3,53,0,52,50.1
2019,22071,Louisiana,Orleans,2019,36,24,36,40,14,9,54,3,,10193,12780,6051,6315,76.7,74.5,82.5,80.2,21,4,20,20,31,5.8,12,,,,,,73,70,5.1,,94892,12656,7.5,,,9,23,,94,,,11,,24,37407,66,64,,59,0.3,3,0.1,5.7,30.7,2,52.6,0.6
2019,22073,Louisiana,Ouachita,2019,38,38,32,44,52,12,43,47,,9962,13466,,7951,75.2,72.2,,76.8,20,4.2,23,15,38,6.1,11,,,,,,83,54,5.3,,92049,14543,6.3,,,14,19,,75,,,13,,31,41301,68,65,,37.2,0.3,1,0,2.3,58.1,0,51.9,24.2
2019,22075,Louisiana,Plaquemines,2019,5,13,7,5,30,36,4,32,,7640,11110,,7108,78.2,72.8,,79.1,17,3.8,21,23,35,7.3,14,,,,,,91,57,4.6,,110105,19807,5.6,,,12,13,,45,,,14,,29,56199,63,50,,20.6,1.8,4.2,0.2,7.4,63.6,1,49.7,19.5
2019,22077,Louisiana,Pointe Coupee,2019,39,25,46,24,9,24,48,4,,11203,13149,,10438,75.5,74.1,,76,19,4,18,17,33,7.3,12,,,,,,70,46,5.6,,94839,16688,5.7,,,6,16,,34,,,13,,30,45675,51,49,,35.4,0.3,0.3,0,2.8,60.1,1,51.9,57.8
2019,22079,Louisiana,Rapides,2019,41,16,44,31,20,13,31,11,,11088,16051,,9110,74.3,70.2,95.9,75.9,21,4.3,19,16,38,6.3,12,,,,,,78,51,5.6,,90290,17274,5.2,,,16,17,,73,,,13,,30,42238,59,55,,31.7,0.9,1.6,0,3.2,61.1,1,51.7,39.5
2019,22081,Louisiana,Red River,2019,55,48,59,45,42,58,37,34,,12575,17015,,9879,72.9,70.6,,74.5,23,4.5,22,16,34,6.7,12,,,,,,84,42,5.2,,82329,13493,6.1,,,9,18,,53,,,14,,32,35662,40,41,,39.3,0.6,0.3,0,2.3,56.7,1,51.7,100
2019,22083,Louisiana,Richland,2019,49,49,48,58,35,46,55,41,,11260,13612,,10457,74.3,71.4,,75.3,23,4.5,22,16,37,6.7,13,,,,,,78,40,6.1,,82267,14157,5.8,,,6,19,,44,,,15,,32,36432,53,51,,35.8,0.4,0.3,0,2.2,60.5,0,51.3,66
2019,22085,Louisiana,Sabine,2019,30,31,23,32,31,60,20,20,,9723,12202,,10421,75.9,73,,74.8,20,4.3,20,17,40,7.1,15,,,,,,93,45,5.5,,85165,15195,5.6,,,12,14,,26,,,14,,35,40021,47,34,,16.5,9,0.5,0,4,67.8,0,50.5,88.2
2019,22087,Louisiana,St. Bernard,2019,40,32,41,39,53,47,21,23,,10712,11686,,11976,75.1,72.7,94.7,73.7,21,4.3,22,17,41,6.5,11,,,,,,91,52,5.2,,88268,17913,4.9,,,19,14,,51,,,13,,32,44553,37,31,,22.6,0.8,2.3,0.1,10,62.6,2,50.8,4.3
2019,22089,Louisiana,St. Charles,2019,6,4,5,10,6,7,7,16,,7307,10014,,6247,78,76.2,81.6,78.7,17,3.9,18,20,34,7,8,,,,,,82,62,4.5,,125371,25855,4.8,,,18,11,,81,,,11,,25,65335,51,47,,25.9,0.4,1.2,0,6.2,65,1,51,11.5
